goal combination,count,pick count
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Forest Temple Boss Key']",1,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Golden Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Light Arrows']",2,1
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Map & Compass in Dodongos Cavern']",1,1
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Megaton Hammer']",1,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Open 3 Gold Rupee Chests']",2,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Requiem of Spirit']",1,1
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods', 'Silver Scale']",2,0
"['3 Shields & 3 Boots', 'Both HPs in Lost Woods']",11,2
"['3 Shields & 3 Boots', 'Both Hyrule Field area Skulltulas', 'Bottled Fairy']",1,0
"['3 Shields & 3 Boots', 'Both Hyrule Field area Skulltulas', 'Fire Medallion']",1,1
"['3 Shields & 3 Boots', 'Both Hyrule Field area Skulltulas', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Both Hyrule Field area Skulltulas', 'Two Fairy Spells']",1,0
"['3 Shields & 3 Boots', 'Both Hyrule Field area Skulltulas']",3,1
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Defeat a Skull Kid']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Defeat all Lizalfos in Dodongos Cavern']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Keaton Mask']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Open the Final Door of Light Trial']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple', 'Sarias Song']",1,0
"['3 Shields & 3 Boots', 'Both Rusty Switches in Spirit Temple']",3,0
"['3 Shields & 3 Boots', 'Bottled Fairy', 'Open 2 Boss Key Doors']",1,1
"['3 Shields & 3 Boots', 'Bottled Fairy', 'Open 5 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Bottled Fairy']",4,1
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Eponas Song']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Free all 9 Gorons in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Giants Knife']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Ice Cavern HP']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Keaton Mask']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Open All 6 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets', 'Plant bean in Death Mountain Crater']",1,0
"['3 Shields & 3 Boots', 'Bronze Gauntlets']",5,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)', 'Fire Medallion']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)', 'Frogs HP']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)', 'Open 3 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)', 'Silver Scale']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (40)']",3,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Eponas Song']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Farores Wind']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Free all 9 Gorons in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Golden Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Light Arrows']",2,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Map & Compass in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Map & Compass in Water Temple']",1,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)', 'Open All 6 Gold Rupee Chests']",2,0
"['3 Shields & 3 Boots', 'Bullet Bag (50)']",4,0
"['3 Shields & 3 Boots', 'Clear 4 Silver Rupee Rooms', 'Sarias Song']",1,0
"['3 Shields & 3 Boots', 'Clear 4 Silver Rupee Rooms']",1,0
"['3 Shields & 3 Boots', 'Cow in House', 'Nayrus Love']",1,0
"['3 Shields & 3 Boots', 'Cow in House']",1,0
"['3 Shields & 3 Boots', 'Defeat Amy (Green Poe)', 'Map & Compass in Dodongos Cavern']",1,0
"['3 Shields & 3 Boots', 'Defeat Amy (Green Poe)', 'Open 3 Gold Rupee Chests']",2,0
"['3 Shields & 3 Boots', 'Defeat Amy (Green Poe)', 'Open the Final Door of Shadow Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat Amy (Green Poe)', 'Win Bombchu Bowling Prize']",1,0
"['3 Shields & 3 Boots', 'Defeat Amy (Green Poe)']",5,0
"['3 Shields & 3 Boots', 'Defeat Barinade', 'Defeat Phantom Ganon']",1,0
"['3 Shields & 3 Boots', 'Defeat Barinade', 'Exactly 30 Deku Sticks']",1,0
"['3 Shields & 3 Boots', 'Defeat Barinade', 'Ganons Castle Boss Key']",1,0
"['3 Shields & 3 Boots', 'Defeat Barinade', 'Open 5 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Defeat Barinade', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat Barinade']",2,0
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Defeat Meg (purple Poe)']",1,0
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Defeat Volvagia']",1,0
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Double Defense']",1,1
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Map & Compass in Dodongos Cavern']",1,1
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Open 3 Boss Key Doors']",1,1
"['3 Shields & 3 Boots', 'Defeat Big Octo', 'Quiver (40)']",1,0
"['3 Shields & 3 Boots', 'Defeat Big Octo']",4,1
"['3 Shields & 3 Boots', 'Defeat Bongo-Bongo', 'Dins Fire']",1,0
"['3 Shields & 3 Boots', 'Defeat Bongo-Bongo', 'Megaton Hammer']",1,0
"['3 Shields & 3 Boots', 'Defeat Bongo-Bongo', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Defeat Bongo-Bongo']",1,0
"['3 Shields & 3 Boots', 'Defeat Dark Link', 'Farores Wind']",1,0
"['3 Shields & 3 Boots', 'Defeat Dark Link', 'Fire Medallion']",1,1
"['3 Shields & 3 Boots', 'Defeat Dark Link', 'Giants Wallet']",1,0
"['3 Shields & 3 Boots', 'Defeat Dark Link', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat Dark Link']",2,1
"['3 Shields & 3 Boots', 'Defeat King Dodongo', 'Defeat Meg (purple Poe)']",1,1
"['3 Shields & 3 Boots', 'Defeat King Dodongo', 'Open 2 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Defeat King Dodongo']",2,1
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Farores Wind']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Longshot']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Obtain all 5 Small Keys in Shadow Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Open 3 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Open the Final Door of Light Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Quiver (40)']",2,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)', 'Stone of Agony']",1,0
"['3 Shields & 3 Boots', 'Defeat Meg (purple Poe)']",9,1
"['3 Shields & 3 Boots', 'Defeat Morpha', 'Giants Knife']",1,2
"['3 Shields & 3 Boots', 'Defeat Morpha', 'Open 3 Boss Key Doors']",1,2
"['3 Shields & 3 Boots', 'Defeat Morpha', 'Open the Final Door of Shadow Trial']",2,1
"['3 Shields & 3 Boots', 'Defeat Morpha', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Defeat Morpha', 'Silver Scale']",1,1
"['3 Shields & 3 Boots', 'Defeat Morpha']",3,3
"['3 Shields & 3 Boots', 'Defeat Phantom Ganon', 'Double Defense']",1,0
"['3 Shields & 3 Boots', 'Defeat Phantom Ganon', 'Ganons Castle Boss Key']",1,0
"['3 Shields & 3 Boots', 'Defeat Phantom Ganon', 'Silver Scale']",1,0
"['3 Shields & 3 Boots', 'Defeat Phantom Ganon']",2,0
"['3 Shields & 3 Boots', 'Defeat Queen Gohma', 'Farores Wind']",1,3
"['3 Shields & 3 Boots', 'Defeat Queen Gohma', 'Fire Medallion']",1,3
"['3 Shields & 3 Boots', 'Defeat Queen Gohma', 'Megaton Hammer']",1,0
"['3 Shields & 3 Boots', 'Defeat Queen Gohma', 'Silver Scale']",1,0
"['3 Shields & 3 Boots', 'Defeat Queen Gohma']",2,3
"['3 Shields & 3 Boots', 'Defeat Volvagia', 'Fire Temple Boss Key']",1,2
"['3 Shields & 3 Boots', 'Defeat Volvagia', 'Goron Bracelet']",1,2
"['3 Shields & 3 Boots', 'Defeat Volvagia', 'Obtain all 5 Small Keys in Shadow Temple']",1,3
"['3 Shields & 3 Boots', 'Defeat Volvagia', 'Open the Final Door of Fire Trial']",1,3
"['3 Shields & 3 Boots', 'Defeat Volvagia']",3,5
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Gerudos Card']",1,2
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Keaton Mask']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Map & Compass in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Obtain all 8 Small Keys in Fire Temple']",1,1
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Open the Final Door of Fire Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Sarias Song']",1,0
"['3 Shields & 3 Boots', 'Defeat a Skull Kid', 'Shadow Temple Boss Key']",1,1
"['3 Shields & 3 Boots', 'Defeat a Skull Kid']",5,3
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Gerudos Card']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Megaton Hammer']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Obtain all 5 Small Keys in Shadow Temple']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern', 'Open the Final Door of Light Trial']",1,0
"['3 Shields & 3 Boots', 'Defeat all Lizalfos in Dodongos Cavern']",5,0
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers', 'Exactly 20 Deku Sticks']",1,2
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers', 'Open 3 Boss Key Doors']",1,2
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers', 'Zora Tunic']",1,0
"['3 Shields & 3 Boots', 'Defeat both Flare Dancers']",2,2
"['3 Shields & 3 Boots', 'Dins Fire', 'Exactly 30 Deku Sticks']",1,0
"['3 Shields & 3 Boots', 'Dins Fire', 'Megaton Hammer']",2,0
"['3 Shields & 3 Boots', 'Dins Fire', 'Obtain all 8 Small Keys in Fire Temple']",1,2
"['3 Shields & 3 Boots', 'Dins Fire', 'Open 2 Boss Key Doors']",2,0
"['3 Shields & 3 Boots', 'Dins Fire', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Dins Fire']",5,3
"['3 Shields & 3 Boots', 'Double Defense', 'Fairy Bow']",1,0
"['3 Shields & 3 Boots', 'Double Defense', 'Green Gauntlets']",2,0
"['3 Shields & 3 Boots', 'Double Defense', 'Map & Compass in Dodongos Cavern']",1,1
"['3 Shields & 3 Boots', 'Double Defense', 'Map & Compass in Water Temple']",1,0
"['3 Shields & 3 Boots', 'Double Defense', 'Open 3 Boss Key Doors']",1,1
"['3 Shields & 3 Boots', 'Double Defense', 'Silver Scale']",2,0
"['3 Shields & 3 Boots', 'Double Defense']",5,1
"['3 Shields & 3 Boots', 'Double Magic', 'Map & Compass in Deku Tree']",1,0
"['3 Shields & 3 Boots', 'Double Magic', 'Open 3 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Double Magic']",2,1
"['3 Shields & 3 Boots', 'Eponas Song', 'Free all 9 Gorons in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Eponas Song', 'Ganons Castle Boss Key']",1,0
"['3 Shields & 3 Boots', 'Eponas Song', 'Ice Cavern HP']",1,0
"['3 Shields & 3 Boots', 'Eponas Song', 'Map & Compass in Dodongos Cavern']",1,1
"['3 Shields & 3 Boots', 'Eponas Song', 'Map & Compass in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Eponas Song', 'Open All 6 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Eponas Song']",5,2
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks', 'Frogs HP']",2,0
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks', 'Map & Compass in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks', 'Open 3 Boss Key Doors']",1,2
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks', 'Open All 6 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Exactly 20 Deku Sticks']",4,2
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Free all 9 Gorons in Fire Temple']",2,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Frogs HP']",1,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Megaton Hammer']",2,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Open 2 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Open 5 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks', 'Sarias Song']",1,1
"['3 Shields & 3 Boots', 'Exactly 30 Deku Sticks']",7,1
"['3 Shields & 3 Boots', 'Fairy Bow', 'Green Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Fairy Bow', 'Map & Compass in Dodongos Cavern']",1,0
"['3 Shields & 3 Boots', 'Fairy Bow', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Fairy Bow']",3,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Fire Medallion']",1,3
"['3 Shields & 3 Boots', 'Farores Wind', 'Free all 9 Gorons in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Giants Wallet']",1,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Golden Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Quiver (40)']",1,0
"['3 Shields & 3 Boots', 'Farores Wind', 'Water Temple Boss Key']",1,0
"['3 Shields & 3 Boots', 'Farores Wind']",5,3
"['3 Shields & 3 Boots', 'Fill all 4 Bottle Slots', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Fill all 4 Bottle Slots', 'Map & Compass in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Fill all 4 Bottle Slots', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Fill all 4 Bottle Slots', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Fill all 4 Bottle Slots']",3,0
"['3 Shields & 3 Boots', 'Fire Arrows']",1,0
"['3 Shields & 3 Boots', 'Fire Medallion', 'Map & Compass in Forest Temple']",2,2
"['3 Shields & 3 Boots', 'Fire Medallion', 'Open 3 Gold Rupee Chests']",1,1
"['3 Shields & 3 Boots', 'Fire Medallion', 'Water Medallion']",1,1
"['3 Shields & 3 Boots', 'Fire Medallion']",6,7
"['3 Shields & 3 Boots', 'Fire Temple Boss Key', 'Goron Bracelet']",2,2
"['3 Shields & 3 Boots', 'Fire Temple Boss Key', 'Green Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Fire Temple Boss Key', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Fire Temple Boss Key', 'Sarias Song']",1,0
"['3 Shields & 3 Boots', 'Fire Temple Boss Key']",5,4
"['3 Shields & 3 Boots', 'Forest Medallion', 'Megaton Hammer']",1,1
"['3 Shields & 3 Boots', 'Forest Medallion', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Forest Medallion', 'Open 3 Boss Key Doors']",1,1
"['3 Shields & 3 Boots', 'Forest Medallion', 'Silver Scale']",1,1
"['3 Shields & 3 Boots', 'Forest Medallion']",2,1
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Keaton Mask']",1,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Map & Compass in Jabu-Jabu']",1,1
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Obtain all 5 Small Keys in Shadow Temple']",1,1
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Open 3 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Silver Scale']",2,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key', 'Win Bombchu Bowling Prize']",1,0
"['3 Shields & 3 Boots', 'Forest Temple Boss Key']",4,1
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Frogs HP']",1,0
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Golden Gauntlets']",1,0
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Ice Cavern HP']",1,0
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Lon Lon Ranch HP']",1,1
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Map & Compass in Bottom of the Well']",1,0
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Spirit Temple Boss Key']",1,1
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple', 'Win Bombchu Bowling Prize']",1,1
"['3 Shields & 3 Boots', 'Free all 9 Gorons in Fire Temple']",6,1
"['3 Shields & 3 Boots', 'Frogs HP', 'Open 3 Boss Key Doors']",2,0
"['3 Shields & 3 Boots', 'Frogs HP', 'Plant 5 Magic Beans']",1,1
"['3 Shields & 3 Boots', 'Frogs HP', 'Quiver (40)']",2,1
"['3 Shields & 3 Boots', 'Frogs HP', 'Silver Scale']",1,0
"['3 Shields & 3 Boots', 'Frogs HP']",6,1
"['3 Shields & 3 Boots', 'Ganons Castle Boss Key', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Ganons Castle Boss Key', 'Spirit Temple Boss Key']",1,3
"['3 Shields & 3 Boots', 'Ganons Castle Boss Key']",4,3
"['3 Shields & 3 Boots', 'Gerudos Card', 'Goron Bracelet']",1,0
"['3 Shields & 3 Boots', 'Gerudos Card']",3,3
"['3 Shields & 3 Boots', 'Get Bombchu chest in Spirit Temple', 'Obtain all 8 Small Keys in Fire Temple']",1,1
"['3 Shields & 3 Boots', 'Get Bombchu chest in Spirit Temple']",1,1
"['3 Shields & 3 Boots', 'Giants Knife', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Giants Knife', 'Open 3 Boss Key Doors']",1,2
"['3 Shields & 3 Boots', 'Giants Knife', 'Open All 6 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Giants Knife']",3,2
"['3 Shields & 3 Boots', 'Giants Wallet', 'Open the Final Door of Water Trial']",1,0
"['3 Shields & 3 Boots', 'Giants Wallet', 'Sarias Song']",1,0
"['3 Shields & 3 Boots', 'Giants Wallet']",2,0
"['3 Shields & 3 Boots', 'Golden Gauntlets', 'Light Arrows']",1,0
"['3 Shields & 3 Boots', 'Golden Gauntlets', 'Map & Compass in Deku Tree']",1,0
"['3 Shields & 3 Boots', 'Golden Gauntlets', 'Obtain all 5 Small Keys in Shadow Temple']",1,0
"['3 Shields & 3 Boots', 'Golden Gauntlets']",4,0
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Light Arrows']",1,0
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Map & Compass in Dodongos Cavern']",1,1
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Map & Compass in Water Temple']",2,1
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Rutos Letter']",1,0
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Goron Bracelet', 'Zora Tunic']",2,1
"['3 Shields & 3 Boots', 'Goron Bracelet']",10,4
"['3 Shields & 3 Boots', 'Goron Tunic', 'Spirit Temple Boss Key']",1,1
"['3 Shields & 3 Boots', 'Goron Tunic']",1,1
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Light Arrows']",1,1
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Longshot']",1,0
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Map & Compass in Water Temple']",1,0
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Open 2 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Green Gauntlets', 'Zora Tunic']",1,1
"['3 Shields & 3 Boots', 'Green Gauntlets']",6,1
"['3 Shields & 3 Boots', 'Ice Cavern HP']",1,0
"['3 Shields & 3 Boots', 'Keaton Mask', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Keaton Mask', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Keaton Mask', 'Silver Scale']",1,0
"['3 Shields & 3 Boots', 'Keaton Mask']",3,0
"['3 Shields & 3 Boots', 'Light Arrows', 'Map & Compass in Water Temple']",1,0
"['3 Shields & 3 Boots', 'Light Arrows', 'Open All 6 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Light Arrows', 'Requiem of Spirit']",1,1
"['3 Shields & 3 Boots', 'Light Arrows', 'Zora Tunic']",1,1
"['3 Shields & 3 Boots', 'Light Arrows']",5,2
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Map & Compass in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Obtain all 5 Small Keys in Forest Temple']",1,0
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Open the Final Door of Forest Trial']",1,0
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Open the Final Door of Shadow Trial']",2,0
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Spirit Temple Boss Key']",1,1
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Water Medallion']",1,0
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP', 'Win Bombchu Bowling Prize']",1,1
"['3 Shields & 3 Boots', 'Lon Lon Ranch HP']",4,1
"['3 Shields & 3 Boots', 'Longshot', 'Map & Compass in Dodongos Cavern']",1,0
"['3 Shields & 3 Boots', 'Longshot', 'Obtain all 5 Small Keys in Forest Temple']",1,3
"['3 Shields & 3 Boots', 'Longshot', 'Obtain all 5 Small Keys in Shadow Temple']",1,3
"['3 Shields & 3 Boots', 'Longshot', 'Obtain all 8 Small Keys in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Longshot', 'Open 2 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Longshot', 'Open 3 Gold Rupee Chests']",2,4
"['3 Shields & 3 Boots', 'Longshot']",5,4
"['3 Shields & 3 Boots', 'Map & Compass in Bottom of the Well']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Deku Tree', 'Open 3 Boss Key Doors']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Deku Tree']",2,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Map & Compass in Water Temple']",1,1
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Milk']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Open 3 Boss Key Doors']",1,1
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Open 5 Gold Rupee Chests']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Open the Final Door of Shadow Trial']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Plant 5 Magic Beans']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Plant bean in Death Mountain Crater']",1,1
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern', 'Shadow Temple Boss Key']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Dodongos Cavern']",10,4
"['3 Shields & 3 Boots', 'Map & Compass in Fire Temple', 'Quiver (50)']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Fire Temple']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple', 'Open 3 Gold Rupee Chests']",1,1
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple', 'Open All 6 Gold Rupee Chests']",2,0
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple', 'Open the Final Door of Light Trial']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple', 'Open the Final Door of Shadow Trial']",1,0
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple', 'Water Medallion']",2,1
"['3 Shields & 3 Boots', 'Map & Compass in Forest Temple']",7,2
"['3 Shields & 3 Boots', 'Map & Compass in Jabu-Jabu', 'Obtain all 5 Small Keys in Shadow Temple']",1,1
